Title,Author,Identifier,Inventory,Count,Rate,Publisher,PublishedDate
毛泽东选集.第一卷.2版,毛泽东著,"A41/2-1=2, 06.2/2034-1=2",21,13,0.62,人民出版社,1991.6
毛泽东选集.第二卷.2版,毛泽东著,"A41/2-2=2, 06.2/2034-2=2",19,11,0.58,人民出版社,1991.6
共产党宣言:马克思诞辰200周年纪念版,中共中央马克思恩格斯列宁斯大林著作编译局编译,A122/2,6,9,1.5,人民出版社,2018
毛泽东选集.第四卷.2版,毛泽东著,"A41/2-4=2, 06.2/2034-4=2",19,6,0.32,人民出版社,1991
资本论.第1卷,(德)马克思著,A123/8-1,6,6,1.0,人民出版社,2018.3
马克思传:最新插图本,(英) 戴维·麦克莱伦著,A711/1,8,5,0.63,中国人民大学出版社,2010
毛泽东选集.第三卷.2版,毛泽东著,"A41/2-3=2, 06.2/2034-3=2",19,5,0.26,人民出版社,1991.6
《共产党宣言》导读,李海青著,A811.22/9,5,5,1.0,中共中央党校出版社,2018
资本论.第2卷,(德)马克思著,A123/8-2,6,4,0.67,人民出版社,2018.3
马克思恩格斯的生态文明思想:基于《马克思恩格斯文集》的研究,方世南著,A811.63/31,4,4,1.0,人民出版社,2017
《资本论》导读.第2版,《<资本论>导读》编写组,A811.23/11=2,6,4,0.67,高等教育出版社,2020
毛泽东最后十年:1966-1976毛泽东的最真实记录,"陈长江, 赵桂来著",A752/29,10,4,0.4,中共中央党校出版社,2009
共产党宣言,"马克思, 恩格斯",A811.22/10,4,4,1.0,人民出版社,2014
马克思主义发展史.第2版,《马克思主义发展史》编写组编,A81/179=2,6,4,0.67,高等教育出版社,2021
邓小平传,(英) 理查德·伊文思著,A761/2,6,4,0.67,国际文化出版公司,2013
邓小平时代,(美) 傅高义著,A762/19,7,4,0.57,三联书店,2013
共产党宣言:名家导读,"艾四林, 曲伟杰著",A811.22/29,2,3,1.5,湖南人民出版社,2022
解读青年毛泽东,张锦力著,A752/100,6,3,0.5,中央文献出版社,2018
《共产党宣言》研读,"艾四林, 曲伟杰编著",A811.22/28,2,3,1.5,研究出版社,2021
帝国主义是资本主义的最高阶段,列宁,A224/1,6,3,0.5,人民出版社,2014
"进一步, 退两步",列宁[著],A221.2/1,4,3,0.75,人民出版社,2018
《资本论》导读,《<资本论>导读》编写组,A811.23/11,9,3,0.33,高等教育出版社,2012
马克思《人类学笔记》研究读本,曹典顺,A811.64/22,12,3,0.25,中央编译出版社,2013
反杜林论,恩格斯著,A124/2,8,3,0.38,人民出版社,2015
毛泽东选集.第一卷,毛泽东著,06.2/2034.5,6,3,0.5,人民出版社,1966
马克思主义基本原理:2021年版,本书编写组,A81/268(2021),6,3,0.5,高等教育出版社,2021
邓小平三落三起,"刘金田, 王飞雪著",A762/36,6,2,0.33,红旗出版社,2018
自然的解放:生态学马克思主义研究,侯子峰著,A811.693/18,4,2,0.5,中国社会科学出版社,2018
马克思主义生态学论丛.第一卷,郇庆治主编,A811.693-53/2-1,2,2,1.0,中国环境出版集团,2021
毛泽东传.一.第2版,"主编逄先知, 金冲及",A751/3-1=2,6,2,0.33,中央文献出版社,2011
中国马克思主义经典著作导读,王树荫主编,A5/5,6,2,0.33,北京师范大学出版社,2020
图说资本论,(德) 卡尔·海因里希·马克思著,A811.23/72,4,2,0.5,北京时代华文书局,2020
马克思人与自然关系的社会历史批判研究,汪晓莺著,A811.692/8,4,2,0.5,中国社会科学出版社,2016
马克思主义生态学论丛.第五卷,郇庆治主编,A811.693-53/2-5,2,2,1.0,中国环境出版集团,2021
毛泽东的故事,高津滔编著,A752-49/1,4,2,0.5,人民武警出版社,2012.03
马克思恩格斯的海权理论与海洋强国建设,张峰著,A811.64/60,4,2,0.5,上海人民出版社,2018
马克思恩格斯列宁哲学经典著作导读.第2版,《马克思恩格斯列宁哲学经典著作导读》编写组,A851.63/2=2,6,2,0.33,人民出版社,2020
马克思传,(英) 戴维·麦克莱伦著,A711-64/1=4,2,2,1.0,中国人民大学出版社,2016
资本论.第一卷.上,马克思著,A811.23/14-1(1),1,2,2.0,人民出版社,1975
唯物主义和经验批判主义,列宁著,A223/1,6,2,0.33,人民出版社,2015
作为革命者的斯大林 (1879-1929):一项历史与人格的研究,(美) 罗伯特·C. 塔克著,A741/3,3,2,0.67,中央编译出版社,2011
《黑格尔法哲学批判》导读,何历宇编著,A811.21/9,4,2,0.5,中国民主法制出版社,2017
《共产党宣言》社会主义的里程碑,(英) 哈罗德·约瑟夫·拉斯基著,A811.22/20,4,2,0.5,中国民主法制出版社,2018
《资本论》第1卷研读,王峰明编著,A811.23/82,2,2,1.0,研究出版社,2021
毛泽东传:峥嵘岁月:1893-1923,李锐著,A751/10,4,2,0.5,北京联合出版公司,2013
毛泽东箴言,中国中共文献研究会编订,A48/1,10,2,0.2,人民出版社,2009
生态学马克思主义与后发国家生态文明理论研究,王雨辰著,A811.693/13,4,2,0.5,人民出版社,2017
毛泽东传,(美) 罗斯·特里尔著,A751/12,8,2,0.25,中国人民大学出版社,2013
《资本论》与当代中国经济.3版,陈征等主编,A811.23/42=3,10,2,0.2,福建人民出版社,2017.09
《资本论》解说.第一卷.第四版,陈征著,A811.23/43-1=4,5,2,0.4,福建人民出版社,2017.9
毛泽东真情实录:1949-1976,顾保孜著,A752-64/2,4,2,0.5,中国工人出版社,2016
马克思靠谱.第2版,内蒙轩主编,A711/7=2,2,2,1.0,东方出版社,2016
国史专家解读毛泽东诗词背后的人生,陈东林著,A841.4/4,6,2,0.33,九州出版社,2010
马克思主义发展史,《马克思主义发展史》编写组,A81/179,6,2,0.33,高等教育出版社,2013
马克思主义、毛泽东主义与乌托邦主义:典藏本,(美) 莫里斯·迈斯纳著,A81/48,4,2,0.5,中国人民大学出版社,2013
马克思主义生态学论丛.第三卷,郇庆治主编,A811.693-53/2-3,2,2,1.0,中国环境出版集团,2021
马克思主义生态学论丛.第二卷,郇庆治主编,A811.693-53/2-2,2,2,1.0,中国环境出版集团,2021
马克思主义生态学论丛.第四卷,郇庆治主编,A811.693-53/2-4,2,2,1.0,中国环境出版集团,2021
向毛泽东学管理:中国离不开毛泽东,李凯城著,A841.66/1,6,2,0.33,当代中国出版社,2010.06
《资本论》解说.第二卷.第四版,陈征著,A811.23/43-2=4,5,2,0.4,福建人民出版社,2017.9
《共产党宣言》导读.第2版,总主编艾四林,A811.22/6=2,7,2,0.29,中国民主法制出版社,2018
马克思主义基本原理概论.第2版,本书编写组,A81/7=2,8,2,0.25,高等教育出版社,2008
《共产党宣言》导读,(英) 彼得·兰姆(Peter Lamb)著,A811.22/18,6,2,0.33,中国方正出版社,2019
毛泽东评点古今人物,张明林编著,A841.692/7,3,2,0.67,西宛出版社,2012.01
生活决定意识:《德意志意识形态》研究,李颖姣著,A811.21/6,4,2,0.5,中国社会科学出版社,2016
马克思恩格斯社会建设理论的当代解读:基于《德意志意识形态》的研究,高惠珠等著,A811.21/5,4,2,0.5,人民出版社,2015
共产党宣言:校注本,"马克思, 恩格斯著",A122/5,2,2,1.0,中央编译出版社,2021
1844年经济学哲学手稿,马克思,A811.21/8,4,2,0.5,人民出版社,2014
《共产党宣言》经典文本解读,李世忠著,A811.22/31,2,2,1.0,国家行政管理出版社,2021
资本论:节选本,中共中央马克思恩格斯列宁斯大林著作编译局编译,A123/6,4,2,0.5,人民出版社,2016
马克思恩格斯列宁历史理论经典著作导读.第2版,《马克思恩格斯列宁历史理论经典著作导读》编写组编,A811.64/16=2,6,2,0.33,人民出版社,2020
马列经典著作精选导读,"牛先锋, 王虎学主编",A5/6,4,2,0.5,中共中央党校出版社,2021
毛泽东战略决策思想研究,张爱民著,A84/13,4,2,0.5,北京理工大学出版社,2012
关于施蒂纳虚无主义思想的理论探究,赵亮著,A811.21/20,4,2,0.5,人民出版社,2018
简明《资本论》,(德) 卡尔·马克思著,A123/7,6,2,0.33,天地出版社,2018
蛤蟆先生去看心理医生:a psychological adventure eng,(英) 罗伯特·戴博德(Robert De Board)著,B84-49/332,10,17,1.7,天津人民出版社,2020
被讨厌的勇气:“自我启发之父”阿德勒的哲学课,"(日) 岸见一郎, 古贺史健著",B821-49/509,12,17,1.42,机械工业出版社,2015
心流:最优体验心理学,(美) 米哈里·契克森米哈赖(Mihaly Csikszentmihalyi)著,B84-49/172,8,9,1.13,中信出版集团股份有限公司,2017
规训与惩罚:监狱的诞生.5版,(法)米歇尔·福柯著,B565.59/121=5,6,9,1.5,生活·读书·新知三联书店,2019
认知觉醒:开启自我改变的原动力,周岭著,B848.4-49/999,4,9,2.25,人民邮电出版社,2020
当下的力量:a guide to spiritual enlightenment.第3版,(德) 埃克哈特·托利著,B821-49/327=3,6,8,1.33,中信出版社,2013
刻意练习:如何从新手到大师:secrets from the new science of expertise,"(美) 安德斯·艾利克森, 罗伯特·普尔著",B848.2/6,6,7,1.17,机械工业出版社,2016
活法,(日) 稻盛和夫著,B821-49/394,10,7,0.7,东方出版社,2012
活出生命的意义,(美) 维克多·弗兰克尔著,B84-065/33,6,6,1.0,华夏出版社,2010
人间值得,"(日) 中村恒子, 奥田弘美著",B821-49/958,6,6,1.0,北京日报出版社,2019
理想国.修订版,(古希腊) 柏拉图著,B502.232/48=3,6,6,1.0,河南文艺出版社,2014.08
高效能人士的七个习惯.第9版,(美) 史蒂芬·柯维著,B848.4-49/49=9,11,6,0.55,中国青年出版社,2010
中国哲学简史,冯友兰著,B2/70,10,6,0.6,长江文艺出版社,2015.06
自卑与超越,(奥) 阿尔弗雷德·阿德勒著,B848/53,6,6,1.0,北方文艺出版社,2017
博弈心理学:人际交往中的心理博弈,陈玮著,B84-49/113,8,5,0.63,中央编译出版社,2015
掌控习惯:如何养成好习惯并戒除坏习惯:an easy & proven way to build good habits & break bad ones,(美) 詹姆斯·克利尔著,B842.6-49/238,10,5,0.5,北京联合出版公司,2019
刘擎西方现代思想讲义,刘擎著,B5/103,6,5,0.83,新星出版社,2021
共情的能力,(美) 卡拉·麦克拉伦(Karla McLaren)著,B84-49/390,2,5,2.5,浙江教育出版社,2022
金字塔原理:思考、表达和解决问题的逻辑.第3版,(美) 芭芭拉·明托著,B804.1/1=3,6,5,0.83,南海出版公司,2019
怪诞心理学:揭秘日常生活中的古怪之处:the curious science of everyday lives,(美) 理查德·怀斯曼著,B84/91,6,5,0.83,湖南文艺出版社,2014
理想国,(古希腊) 柏拉图著,B502.232/46,6,5,0.83,华夏出版社,2012
进化心理学:心理的新科学,戴维·巴斯著,B84/112=4,10,4,0.4,商务印书馆,2015
朱光潜谈美,朱光潜著,B83-49/10,2,4,2.0,华东师范大学出版社,2012
理想国,(古希腊)柏拉图著,B502.232/53,2,4,2.0,译林出版社,2012.07
爱的艺术,(美) 艾里希·弗洛姆著,B823.3/1,6,4,0.67,京华出版社,2006
知行合一王阳明:1472-1529,度阴山著,B248.2/9,6,4,0.67,北京联合出版公司,2014
思维版图.3版,(美)理查德·尼斯贝特(Richard E. Nisbett)著,B80-49/11=3,6,4,0.67,中信出版集团股份有限公司,2017.12
发现心流:日常生活中的最优体验,(美) 米哈里·契克森米哈赖著,B84-49/187,6,4,0.67,中信出版集团股份有限公司,2018.01
周易译注,周振甫译注,B221/5,8,4,0.5,中华书局,2012
心智突围:重构心智的底层逻辑,Windy Liu著,B848.4-49/1017,4,4,1.0,江西人民出版社,2020
简单的逻辑学,(美) D.Q. 麦克伦尼著,B81/23,6,4,0.67,浙江人民出版社,2013
大众哲学,艾思奇著,B0-0/122,4,4,1.0,吉林出版集团股份有限公司,2018
谈修养,朱光潜著,B825/53,6,4,0.67,北京大学出版社,2011
周易,杨天才译注,B221.2/14,6,4,0.67,中华书局,2016
心理韧性:内心强大的终极秘密,"(英) 道格·斯特里查吉克, 彼得·克劳夫著",B848.4-49/549,4,4,1.0,北京理工大学出版社,2017
情商决定命运,胡宝林主编,B842.6-49/23,5,4,0.8,光明日报出版社,2012.01
"金字塔原理:思考、表达和解决问题的逻辑:logic in writing, thinking and problem solving",(美) 芭芭拉·明托著,B804.1/1,6,4,0.67,南海出版公司,2010
工程伦理.第2版,"李正风, 丛杭青, 王前等编著",B82-057/40=2,2,4,2.0,清华大学出版社,2019
西方哲学史:及其与从古代到现代的政治、社会情况的联系.上卷,(英) 罗素著,B5/9-1,13,4,0.31,商务印书馆,2009
绝对自控,(美) 瑞安·霍利迪著,B848.4-49/704,6,4,0.67,江西人民出版社,2018
世界哲学史,(德)汉斯·约阿西姆·施杜里希(Hans Joachim Storig)著,B1/36=17,6,4,0.67,广西师范大学出版社,2017.01
这才是心理学:看穿伪科学的批判性思维,(加) 基思·斯坦诺维奇著,B84/108=11,8,4,0.5,人民邮电出版社,2020
共时性:一个非因果关系的法则:an acausal connecting principle,(瑞士) 荣格著,B84-065/146,6,4,0.67,华龄出版社,2020
王阳明全书,王阳明著,B248.21/1,6,4,0.67,中国文史出版社,2014
"少有人走的路,心智成熟的旅程",(美) M·斯科特·派克(M. Scott Peck)著,B821-49/980-1,16,4,0.25,吉林文史出版社,2006
认知驱动:做成一件对他人很有用的事,周岭著,B848.4-49/1112,8,3,0.38,人民邮电出版社,2021
西方哲学史讲演录,赵林著,B5-53/10,6,3,0.5,上海三联书店,2021
自卑与超越,(奥) 阿尔弗雷德·阿德勒著,B848/94,4,3,0.75,浙江文艺出版社,2020
易经杂说,南怀瑾著述,B221.5/49,6,3,0.5,复旦大学出版社,2017
逻辑学基础教程.第4版,南开大学哲学院逻辑学教研室编著,B81-43/7=4,4,3,0.75,南开大学出版社,2021
中国哲学简史:珍藏版,冯友兰著,B2/168,2,3,1.5,重庆出版社,2020
传习录,王阳明著,B248.25/27,14,3,0.21,北京联合出版公司,2018.01
朱光潜讲美学,朱光潜著,B83/24,6,3,0.5,凤凰出版社,2011
管子解读,孙中原撰,B226.15/4,6,3,0.5,中国人民大学出版社,2015
哲学的故事,杜兰特著,B1-49/10,2,3,1.5,时事出版社,2016
道德经智慧新解:经典珍藏,韦明辉编著,B223.14/2,2,3,1.5,地震出版社,2007
道德经译注,陈鼓应著,B223.1/18,8,3,0.38,中信出版集团股份有限公司,2020
青年积极心理素质养成.第2版,主编冯靖,B844.2/130=2,6,3,0.5,中国电力出版社,2021
"批判性思维:反盲从, 做聪明的思考者","(美) 理查德·保罗(Richard Paul), 琳达·埃尔德(Linda Elder)著",B804-49/93,6,3,0.5,人民邮电出版社,2021
人格心理学:人与人有何不同,(美) 大卫·范德(David Funder)著,B848/72,6,3,0.5,世界图书出版有限公司北京分公司,2018
遇见未知的自己:都市个人成长修行课.修订版,张德芬著,B821-49/951,4,3,0.75,湖南文艺出版社,2019
知行合一王阳明,"王勉三, 梁启超, 马宗荣著",B248.25/21,6,3,0.5,红旗出版社,2016
工程伦理学,张永强主编,B82-057/6,6,3,0.5,北京理工大学出版社,2011
理想国,(古希腊) 柏拉图著,B502.232/29,3,3,1.0,华中科技大学出版社,2012
疯癫与文明:理性时代的疯癫史.第5版,(法)米歇尔·福柯著,B565.59/122=5,6,3,0.5,生活·读书·新知三联书店,2019
韩非子,"高华平, 王齐洲, 张三夕译注",B226.5/9,8,3,0.38,中华书局,2016
话说中庸,南怀瑾著,B222.1-49/4,6,3,0.5,东方出版社,2015
易经杂说,南怀瑾,B221.5/43,8,3,0.38,东方出版社,2015
幸福之路,(英) 罗素著,B82-49/70,2,3,1.5,华夏出版社,2016
"自控力:斯坦福高校实用的25堂心理学课,实操篇",(美) 凯利·麦格尼格尔著,B842.6-49/210-1,6,3,0.5,北京联合出版公司,2018
历史唯物主义与精神生活研究,庞立生著,B03/44,4,3,0.75,人民出版社,2020
止学:知止的人生智慧,王福利著,B241.1/1,6,3,0.5,金城出版社,2017
雅克·拉康:read your symptoms.上,吴琼著,B565.59/14-1,6,3,0.5,中国人民大学出版社,2011
雅克·拉康:read your symptoms.下,吴琼著,B565.59/14-2,6,3,0.5,中国人民大学出版社,2011
齐泽克的笑话,(斯洛文) 斯拉沃热·齐泽克(Slavoj Zizek's)著,B-49/71,6,3,0.5,河南大学出版社,2017
《易经》的智慧,傅佩荣著,B221-49/1,10,3,0.3,北京理工大学出版社,2011.01
中国哲学史.下,冯友兰著,,2,3,1.5,中华书局,2014.04
中国哲学史.上,冯友兰著,B2/68-1,2,3,1.5,中华书局,2014.04
情商,(美) 丹尼尔·戈尔曼著,B842.6/45,8,3,0.38,中信出版社,2010
精神现象学.上卷,(德) 黑格尔著,B516.35/4-1,7,3,0.43,商务印书馆,2009
商君书,石磊译注,B226.21/1,3,3,1.0,中华书局,2009.10
时间是良药,(日) 比留间荣子著,B821-49/1086,6,3,0.5,北京联合出版公司,2021
逻辑思维训练1500题,于雷编著,B80-49/8,8,3,0.38,清华大学出版社,2016.9
人心可测:破解微表情背后的密码,姜振宇著,B842.6-49/179,2,3,1.5,中国友谊出版公司,2018
"少有人走的路,心智成熟的旅程",(美) M·斯科特·派克著,B821-49/380,2,3,1.5,中国商业出版社,2013
软能力,吴军著,B821-49/1143,4,3,0.75,新星出版社,2022
哲学的历程:西方哲学历史导论:a historical introduction to philosophy,(美) William F. Lawhead著,B5/75=4,6,3,0.5,中国轻工业出版社,2017
了不起的我:自我发展的心理学,陈海贤著,B848.4-49/941,4,3,0.75,台海出版社,2019
深入浅出慢读细品道德经,张易山编著,B223.1-49/3,6,3,0.5,中国华侨出版社,2012
依恋效应:为什么我们总在关系中受挫:exploring the powerful ways our earliest bond shapes our relati...,(美) 彼得·洛文海姆(Peter Lovenheim)著,B84/219,6,3,0.5,中国人民大学出版社,2021
逻辑思维训练500题,于雷,B80-44/1,2,3,1.5,新世界出版社,2016
西方哲学史:a historical survey with essential readings,"(美) 撒穆尔·伊诺克·斯通普夫(Samuel Enoch Stumpf), 詹姆斯·菲泽(James Fieser)著",B5/5=9,6,3,0.5,北京联合出版公司,2019
暗黑心理学:幸灾乐祸与人性的阴暗面:schadenfreude and the dark Side of human nature,(美) 理查德·史密斯著,B84/110,6,3,0.5,人民邮电出版社,2015
卜辞看人生:易经,傅佩荣编撰,B221.5/51,4,3,0.75,九州出版社,2017
底层逻辑:看清这个世界的底牌:how to see the essence of things,刘润著,B848.4-49/1087,6,3,0.5,机械工业出版社,2021
大学生心理健康十六讲,"樊富珉, 费俊峰主编",B844.2/77,6,3,0.5,高等教育出版社,2013
画出你的世界:思维导图实战手册.修订版,曲智男著,B804-62/2,6,3,0.5,电子工业出版社,2013
情感勒索,"(美) 苏珊·福沃德, 唐娜·弗雷泽著",B842.6/129,6,3,0.5,四川人民出版社,2018
刻意练习:如何成为一个高手:42 rules for getting better at getting better.第2版,"(美) 道格·莱莫夫, 艾丽卡·伍尔韦, 凯蒂·叶兹",B848.4-49/689=2,2,3,1.5,中国青年出版社,2017
自卑与超越,(奥) 阿尔弗雷德·阿德勒著,B848/68,2,3,1.5,北京联合出版公司,2016
非暴力沟通,(美) 马歇尔·卢森堡,C912.1-49/102,6,11,1.83,华夏出版社,2009
第二性:纪念版.Ⅰ.Ⅰ,(法) 西蒙娜·德·波伏瓦(Simone de Beauvoir)著,C913.68/3-1,7,8,1.14,上海译文出版社有限公司,2021
亲密关系,"(美) 罗兰·米勒, 丹尼尔·珀尔曼著",C912.1/184=5,14,18,1.29,人民邮电出版社,2011
亲密关系,(美) 罗兰·米勒著,C912.3/80=6,4,7,1.75,人民邮电出版社,2015
精英的傲慢:好的社会该如何定义成功？:can we find the common good?,(美) 迈克尔·桑德尔(Michael J. Sandel)著,C91/116,6,7,1.17,中信出版集团,2021
社会心理学,(美) 戴维·迈尔斯(David G. Myers)著,C912.6/32=11,9,6,0.67,人民邮电出版社,2016
乌合之众,(法) 古斯塔夫·勒庞著,C912.64/25,6,6,1.0,中国友谊出版公司,2019
乡土中国,费孝通著,C912.82/10,9,6,0.67,人民出版社,2012.01
管理决策分析.第3版,赵新泉主编,C934/63=3,6,6,1.0,科学出版社,2014
利用Python进行数据分析,韦斯·麦金尼著,C819/84=2,4,6,1.5,机械工业出版社,2018
始于极限:女性主义往复书简,"(日) 上野千鹤子, 铃木凉美著",C913.68-49/4,2,5,2.5,新星出版社,2022
倦怠社会,(德) 韩炳哲著,C91/138,2,5,2.5,中信出版集团股份有限公司,2019
社会性动物.第12版,"(美) 艾略特·阿伦森(Elliot Aronson), 乔舒亚·阿伦森(Joshua Aronson)著",C912.6/59=12,6,5,0.83,华东师范大学出版社,2020
独裁者手册,"(美) 布魯斯·布而诺·德·梅斯奎塔, 阿拉斯泰尔·史密斯著",C933-62/3,6,5,0.83,江苏文艺出版社,2014
管理至简:以实践为根基实现简单、自然、有效的管理:what manager do and can do better,(加) 亨利·明茨伯格著,C93/335,7,5,0.71,机械工业出版社,2014
人类学的邀请:认识自我和他者,(美) 卢克·拉斯特(Luke Eric Lassiter)著,C912.4/65=4,6,5,0.83,北京大学出版社,2021
从零开始的女性主义,"(日) 上野千鹤子, 田房永子著",C913.68-49/3,6,5,0.83,北京联合出版公司,2021
原则,(美) 瑞·达利欧(Ray Dalio)著,C93-49/65,10,4,0.4,中信出版集团,2018
"金字塔原理:思考、表达和解决问题的逻辑:logic in writing, thinking and problem solving.第2版",(美) 芭芭拉·明托著,C93-49/37=2,6,4,0.67,南海出版公司,2013
爱的艺术,(美) 艾里希·弗洛姆著,C912.6/47,6,4,0.67,上海译文出版社,2019
乡土中国,费孝通著,C912.82/12,4,4,1.0,北京大学出版社,2012
人性的弱点.修订版,(美) 戴尔·卡耐基著,C912.11-49/15=2,4,4,1.0,天津人民出版社,2013.01
德鲁克经典管理案例解析,(美) 彼得·德鲁克(Peter F. Drucker)著,C93/47,12,4,0.33,机械工业出版社,2009
非暴力沟通,(美) 马歇尔·卢森堡,C912.11-49/33,2,4,2.0,华夏出版社,2016
科学管理原理,(美) 弗雷德里克·温斯洛·泰勒著,C931/10,6,4,0.67,北京大学出版社,2013
领导科学与领导艺术,刘峰著,C933/67,6,4,0.67,高等教育出版社,2014
人性的弱点,(美) 戴尔·卡耐基著,C912.1-49/148,8,4,0.5,中国华侨出版社,2018
社会心理学.第4版,侯玉波编著,C912.6/54=4,5,4,0.8,北京大学出版社,2018.8
毫无意义的工作:a theory,著 (美) 大卫·格雷伯(David Graeber),C976.1/4,4,4,1.0,中信出版集团,2022
乌合之众:大众心理研究,勒庞,C912.64/12,4,4,1.0,译林出版社,2016
管理学,"(美) 斯蒂芬·罗宾斯(Stephen P. Robbins), 玛丽·库尔特(Mary Coulter)著",C93/443=13,8,4,0.5,中国人民大学出版社,2017
统计学.第7版,"贾俊平, 何晓群, 金勇进编著",C8/184=7,6,4,0.67,中国人民大学出版社,2018
大问题:简明哲学导论:a short introduction to philosophy,"(美) 罗伯特·所罗门, (美) 凯思林·希金斯著",C912.11-49/35=10,6,3,0.5,清华大学出版社,2018
《统计学 (第8版) 》学习指导书,贾俊平编著,C8/278,4,3,0.75,中国人民大学出版社,2021
乌合之众:大众心理研究:a study of the popular mind,(法) 古斯塔夫·勒庞著,C912.64/8,6,3,0.5,中央编译出版社,2014.05
魔鬼搭讪学:这样追女孩真的很容易.修订版,阮琦著,C912.1-49/145,6,3,0.5,长江文艺出版社,2016
人文社会科学研究方法与技巧,王新利著,C3/18,6,3,0.5,高等教育出版社,2018.1
数据科学统计基础,"吕晓玲, 黄丹阳编著",C8/264,6,3,0.5,中国人民大学出版社,2021
组织行为学,《组织行为学》编写组编,C936/256,4,3,0.75,高等教育出版社,2019
非暴力沟通:疗愈关系的正向沟通法,晓雅著,C912.1/250,6,3,0.5,北京时代华文书局,2020
SPSS统计分析从基础到实践.第2版,"罗应婷, 杨钰娟编著",C819/10=2,6,3,0.5,电子工业出版社,2010
